Id,Quantità,Totale,IdFattura,IdProdotto,DataFattura,IdCliente,CostoProdotto
540,6,68.31,852,11,2023-04-06,700,23.19
541,4,155.51,967,5,2024-10-02,2021,39.22
542,2,39.07,160,6,2023-10-16,2232,23.03
543,4,38.64,124,15,2024-01-02,4391,16.11
544,2,68.08,123,6,2024-11-20,4113,40.57
545,4,37.92,722,11,2023-02-11,4943,8.27
546,6,168.73,992,13,2023-08-05,3520,26.16
547,7,177.1,267,15,2023-02-01,1425,28.24
548,3,6.24,97,4,2023-04-15,3786,1.59
549,7,343.29,228,12,2023-07-22,1071,34.63
550,5,3.13,87,3,2023-09-06,4584,2.07
551,8,80.16,925,26,2023-06-18,481,7.31
552,1,5.11,850,15,2023-05-06,2717,3.48
553,1,40.31,444,13,2024-05-23,3236,34.48
554,5,58.54,220,15,2023-10-09,1534,44.29
555,4,48.22,635,21,2023-09-16,4313,15.46
556,8,27.96,564,2,2023-02-21,803,5.3
557,4,163.05,430,21,2024-04-04,1806,44.35
558,9,11.45,646,26,2023-03-11,1896,1.96
559,9,307.33,731,26,2024-05-06,2942,24.75
560,5,11.22,515,6,2024-02-02,2635,2.28
561,8,138.19,31,17,2023-03-01,2302,18.51
562,3,25.23,239,4,2023-12-21,4437,13.14
563,7,487.99,547,12,2023-08-13,459,46.83
564,3,115.35,178,8,2023-03-18,4522,30.03
565,1,52.25,715,23,2024-08-28,2940,35.33
566,3,187.26,578,19,2023-03-05,920,47.47
567,5,41.99,830,6,2024-07-09,4033,25.03
568,4,29.57,239,1,2023-12-21,4437,26.8
569,4,34.09,940,26,2024-12-13,3871,7.39
570,1,43.63,941,5,2023-03-02,2651,29.74
571,2,126.27,793,17,2023-12-02,2546,43.17
572,2,21.46,383,11,2024-08-23,3241,15.79
573,7,183.57,162,26,2024-07-10,3590,32.32
574,9,325.8,325,23,2024-12-25,1428,44.59
575,3,55.16,366,13,2024-11-12,1829,16.03
576,3,3.8,131,24,2023-11-12,343,1.09
577,1,44.82,587,6,2024-08-04,3208,30.52
578,2,19.85,991,16,2023-08-15,5009,7.89
579,6,74.71,244,11,2023-11-28,4824,9.23
580,1,15.52,91,9,2024-04-02,2751,11.27
581,5,6.97,359,26,2024-11-02,2542,6.29
582,8,62.81,396,24,2024-01-19,669,21.56
583,6,148.29,424,18,2024-01-23,4040,19.39
584,4,115.92,808,6,2024-06-03,829,23.11
585,6,80.31,35,9,2023-01-21,2416,47.63
586,2,139.48,175,18,2023-06-14,3076,47.15
587,8,28.66,347,23,2024-10-27,3257,2.52
588,7,15.25,169,6,2024-06-16,2688,3.62
589,4,163.07,998,14,2024-07-03,1273,35.16
590,5,17.92,748,10,2023-09-29,4425,12.64
591,3,47.71,586,2,2024-05-17,4503,18.68
592,4,4.38,302,4,2024-05-06,4917,2.26
593,2,71.38,299,16,2023-11-08,4619,42.34
594,5,116.18,408,3,2024-05-15,3858,32.45
595,7,15.41,380,12,2024-03-30,3048,10.14
596,8,48.69,451,9,2023-08-07,2877,12.09
597,2,88.92,64,3,2024-12-14,1239,33.74
598,4,11.96,424,18,2024-01-23,4040,3.99
599,8,263.6,536,19,2024-07-02,3430,44.2
600,9,410.13,81,19,2023-02-05,3235,45.12
601,8,127.1,694,6,2023-05-04,1208,47.5
602,4,4.59,217,5,2023-11-19,4647,3.09
603,3,57.24,700,20,2023-07-26,3567,13.64
604,7,85.27,937,18,2023-03-31,549,20.47
605,1,47.15,283,26,2024-04-14,4258,35.32
606,7,54.74,801,5,2023-04-26,3438,8.26
607,2,31.81,777,26,2023-04-19,821,15.02
608,7,169.17,353,21,2023-09-28,3367,24.79
609,7,234.66,39,5,2023-10-10,1411,31.29
610,6,88.37,412,23,2024-02-10,318,12.64
611,1,50.13,943,11,2024-01-17,2201,41.05
612,8,404.36,288,23,2024-07-31,4449,34.56
613,8,167.4,234,25,2023-11-04,1101,41.47
614,2,64.2,427,7,2024-11-11,1535,22.64
615,6,61.84,417,2,2024-06-12,3969,26.25
616,3,174.67,319,25,2024-02-18,4152,42.71
617,3,78.21,30,7,2023-11-29,4050,43.88
618,8,367.26,60,2,2023-02-03,2044,45.98
619,9,84.72,281,13,2024-04-20,3018,32.14
620,4,81.98,32,12,2024-10-04,4080,24.95
621,8,135.96,984,19,2023-08-01,813,28.02
622,2,2.81,858,10,2024-12-06,2119,2.35
623,4,25.42,875,21,2023-08-08,4688,12.03
624,7,16.7,668,17,2023-02-01,330,1.98
625,1,62.05,786,16,2024-10-05,1121,45.66
626,5,123.57,616,20,2023-08-18,70,40.45
627,5,293.97,991,14,2023-08-15,5009,44.88
628,8,344.7,471,10,2023-08-12,2065,34.18
629,2,61.46,407,1,2023-03-19,1625,26.06
630,6,193.42,864,18,2023-12-06,4393,32.72
631,2,12.3,306,16,2024-09-15,4159,4.13
632,5,244.11,656,21,2023-10-11,2664,35.84
633,4,60.01,306,5,2024-09-15,4159,26.35
634,6,10.23,59,22,2024-02-18,4916,7.86
635,7,28.68,510,13,2023-09-23,2422,20.03
636,4,80.14,726,11,2023-11-03,4612,36.6
637,8,81.19,548,22,2023-06-29,306,18.57
638,9,106.84,175,6,2023-06-14,3076,15.4
639,3,149.89,759,22,2024-07-26,2119,45.08
640,6,132.12,228,8,2023-07-22,1071,37.47
641,6,47.13,808,12,2024-06-03,829,13.77
642,1,43.74,872,21,2024-04-26,965,29.6
643,9,220.43,73,4,2023-07-19,3869,43.51
644,7,109.93,306,2,2024-09-15,4159,43.67
645,8,146.86,206,5,2024-02-24,2808,16.5
646,2,51.46,798,16,2024-12-13,3807,17.3
647,8,107.33,321,9,2023-01-05,476,11.26
648,2,71.67,591,5,2024-05-16,1298,31.11
649,7,8.48,414,1,2024-05-03,3515,2.85
650,1,49.99,383,11,2024-08-23,3241,38.09
651,4,97.5,19,8,2024-10-03,34,34.98
652,2,43.15,133,13,2024-05-29,3545,25.66
653,5,180.25,67,15,2023-11-02,375,36.66
654,7,207.36,346,22,2023-10-12,3106,49.78
655,4,265.74,924,6,2024-01-03,4016,47.46
656,1,17.91,414,8,2024-05-03,3515,11.99
657,1,29.57,217,19,2023-11-19,4647,25.73
658,5,38.38,729,25,2024-01-20,307,27.2
659,2,50.01,50,21,2023-04-12,377,41.97
660,7,122.58,119,15,2024-06-10,3312,19.63
661,3,113.7,486,7,2024-04-12,4255,35.06
662,2,60.51,309,22,2024-11-08,3448,26.5
663,3,60.74,718,14,2024-07-08,523,41.7
664,2,8.58,737,10,2024-03-12,4136,6.59
665,4,50.88,204,25,2024-05-09,3152,13.89
666,7,55.4,207,10,2024-12-21,2933,8.86
667,8,15.47,933,11,2024-12-05,1702,12.49
668,8,401.29,92,5,2024-08-10,905,47.52
669,2,64.09,77,9,2024-08-04,4849,32.57
670,1,59.22,304,4,2024-04-20,2164,40.85
671,6,68.82,873,14,2024-01-04,2381,37.19
672,1,58.37,777,1,2023-04-19,821,42.75
673,6,387.56,175,12,2023-06-14,3076,44.83
674,2,59.24,275,12,2024-01-11,4450,40.93
675,7,67.67,411,15,2023-05-26,571,14.32
676,8,233.14,872,26,2024-04-26,965,21.67
677,1,8.9,171,6,2023-05-16,927,6.08
678,8,296.9,495,6,2024-11-25,4661,30.95
679,3,68.41,627,16,2024-12-01,237,46.1
680,8,33.78,422,2,2024-11-29,4637,4.1
681,9,373.26,13,25,2024-06-26,138,37.44
682,9,80.59,230,23,2024-06-15,2772,35.33
683,4,79.18,678,16,2023-10-24,1867,17.94
684,1,37.82,395,1,2024-07-25,1218,32.53
685,8,81.8,870,16,2023-06-20,1937,43.6
686,6,9.92,504,9,2023-09-04,2627,3.47
687,7,75.55,659,13,2023-05-27,3759,41.04
688,8,249.67,455,3,2023-03-24,603,42.97
689,1,23.14,122,4,2024-10-31,4075,20.77
690,5,151.01,563,17,2023-04-04,2,28.55
691,1,52.23,468,8,2024-01-08,2793,42.37
692,8,295.59,786,23,2024-10-05,1121,33.2
693,2,36.76,117,25,2024-02-15,536,33.29
694,5,148.67,364,18,2024-10-24,1363,26.58
695,3,93.13,47,23,2024-05-19,1345,37.38
696,4,36.51,261,7,2024-12-26,364,6.92
697,6,55.91,221,4,2023-07-15,3745,38.1
698,8,383.24,649,15,2023-05-07,4824,33.26
699,8,43.98,138,1,2023-09-06,3182,26.99
700,8,432.79,958,17,2024-08-22,3546,39.27
701,3,62.77,709,4,2023-06-27,4740,19.98
702,7,462.49,904,14,2024-05-31,2637,49.0
703,7,255.64,781,11,2023-10-08,2034,48.55
704,3,125.56,137,14,2023-12-27,364,30.52
705,9,455.69,525,11,2024-12-19,2449,35.88
706,4,160.72,648,20,2023-07-25,1781,36.0
707,3,90.06,944,17,2024-12-28,1087,27.58
708,2,36.75,728,25,2023-01-24,943,18.26
709,9,239.15,585,10,2024-11-21,3420,44.0
710,1,11.11,14,13,2023-04-20,4283,8.12
711,5,292.01,205,25,2023-11-20,344,39.49
712,5,232.55,700,5,2023-07-26,3567,42.13
713,4,78.64,303,25,2023-01-23,2419,27.52
714,9,298.67,464,8,2024-09-22,840,37.38
715,9,361.45,244,26,2023-11-28,4824,40.04
716,7,489.18,710,14,2024-01-26,385,47.88
717,9,6.92,321,2,2023-01-05,476,1.64
718,6,206.83,636,25,2023-08-19,3630,29.83
719,8,87.31,202,6,2023-10-29,1586,49.19
720,3,62.37,986,24,2023-02-08,2372,26.18
721,5,57.91,439,5,2024-07-23,2287,8.89
722,6,83.09,6,15,2023-01-20,650,35.77
723,1,62.86,158,25,2024-09-03,2643,46.69
724,5,183.5,678,16,2023-10-24,1867,39.71
725,6,30.07,75,17,2024-04-14,77,11.78
726,7,53.64,70,18,2023-06-13,4139,27.31
727,4,49.5,227,22,2024-12-09,3313,17.26
728,9,57.91,224,25,2024-05-01,4346,49.08
729,4,128.74,685,21,2024-04-01,2835,31.07
730,1,55.61,982,22,2023-08-26,3786,44.4
731,5,45.88,816,18,2024-01-31,929,36.47
732,6,186.37,530,17,2023-05-12,2823,40.34
733,5,45.78,45,21,2024-01-18,3170,10.43
734,9,2.6,971,18,2023-06-21,787,1.36
735,7,98.41,687,4,2024-12-02,1747,11.07
736,7,72.93,900,21,2023-09-03,2520,41.02
737,8,35.43,703,23,2023-01-25,1260,17.25
738,3,17.87,56,26,2024-06-14,1537,13.34
739,7,113.28,842,13,2023-09-22,1865,23.11
740,2,3.18,324,18,2024-02-03,139,1.29
741,1,52.91,65,23,2024-12-18,3804,42.56
742,2,66.17,515,10,2024-02-02,2635,39.56
743,7,57.37,89,13,2024-03-24,2307,41.28
744,3,76.84,161,24,2023-08-14,4371,20.16
745,3,143.88,559,10,2024-10-11,2417,34.19
746,6,154.24,815,1,2023-10-27,1807,28.12
747,7,52.88,127,18,2023-01-06,343,27.83
748,7,104.2,216,21,2023-08-05,2817,42.72
749,5,35.71,189,7,2024-09-23,1809,6.62
750,8,119.21,581,21,2024-07-16,446,27.93
751,4,169.71,69,24,2023-04-11,2054,29.45
752,3,47.7,366,22,2024-11-12,1829,33.12
753,2,32.41,635,7,2023-09-16,4313,16.57
754,3,110.69,632,19,2024-12-11,2505,28.78
755,7,4.23,982,6,2023-08-26,3786,1.24
756,7,99.63,227,9,2024-12-09,3313,42.17
757,6,93.16,751,16,2023-01-31,968,23.68
758,8,51.5,313,18,2023-08-17,1865,6.33
759,9,168.06,84,7,2023-05-24,2299,13.9
760,9,21.04,79,21,2023-01-20,618,2.53
761,1,20.07,415,18,2023-08-06,4834,13.77
762,3,83.57,553,12,2024-10-31,3868,20.23
763,8,141.1,604,17,2023-05-18,2384,26.01
764,1,18.88,515,22,2024-02-02,2635,12.71
765,3,68.54,629,25,2023-01-27,4561,26.19
766,3,158.29,184,24,2024-07-20,290,36.87
767,4,35.05,42,25,2024-04-26,1436,24.89
768,4,130.53,379,17,2023-02-13,1918,45.48
769,8,24.18,481,2,2024-10-08,3623,2.96
770,5,63.72,106,24,2024-10-10,4272,13.9
771,7,129.5,179,21,2024-06-04,2962,19.55
772,2,39.3,920,17,2024-05-14,1807,13.33
773,6,122.03,229,12,2024-02-20,4231,24.86
774,3,12.41,619,15,2024-05-28,55,9.11
775,5,17.62,659,7,2023-05-27,3759,8.36
776,4,188.64,617,14,2024-11-07,970,40.75
777,8,32.35,494,16,2023-12-13,2418,11.32
778,7,29.79,854,1,2023-11-08,4,12.94
779,9,115.33,607,2,2023-05-18,1320,44.65
780,5,97.25,171,6,2023-05-16,927,26.32
781,1,52.38,993,24,2024-10-14,4618,36.67
782,2,68.71,970,7,2023-06-19,4504,23.01
783,8,65.53,889,6,2024-09-16,2166,11.75
784,9,88.52,147,9,2023-07-06,4774,9.22
785,2,26.39,945,8,2024-09-02,3715,19.53
786,4,154.0,17,17,2023-07-31,1972,43.12
787,3,15.55,430,20,2024-04-04,1806,5.72
788,1,37.88,630,26,2023-10-09,3564,27.04
789,8,56.74,96,22,2024-06-11,3301,7.39
790,1,43.59,848,25,2024-02-13,3716,34.25
791,6,157.91,431,2,2024-11-24,3106,35.18
792,6,334.44,961,19,2024-01-26,3950,40.43
793,2,15.17,858,14,2024-12-06,2119,7.56
794,2,64.68,239,10,2023-12-21,4437,30.32
795,1,34.79,264,19,2023-01-06,1549,26.6
796,4,125.41,385,23,2024-11-30,658,40.41
797,5,163.44,110,9,2024-03-12,1268,42.89
798,5,49.23,375,22,2024-05-28,4349,20.48
799,9,78.4,566,16,2024-10-05,2402,9.76
800,6,245.88,496,25,2023-11-11,2079,35.57
801,8,101.0,876,26,2023-08-24,976,35.27
802,9,409.08,220,13,2023-10-09,1534,39.52
803,1,27.18,629,6,2023-01-27,4561,20.07
804,2,54.02,824,5,2023-10-22,3812,24.11
805,2,14.86,91,9,2024-04-02,2751,11.87
806,7,186.4,39,13,2023-10-10,1411,31.08
807,1,55.86,729,25,2024-01-20,307,41.19
808,1,62.84,450,7,2024-06-19,4294,42.68
809,1,39.69,531,26,2023-07-19,2343,30.38
810,1,13.99,238,12,2024-11-21,1389,12.72
811,2,69.42,162,9,2024-07-10,3590,39.2
812,7,13.46,405,19,2023-09-28,115,10.82
813,2,69.26,721,3,2024-03-30,824,27.93
814,6,105.28,573,9,2023-12-23,4776,12.09
815,1,12.48,466,9,2024-08-11,3310,9.58
816,2,44.71,573,17,2023-12-23,4776,15.42
817,9,283.18,823,26,2023-09-21,4205,29.17
818,7,83.65,990,19,2024-11-23,1849,24.7
819,8,265.62,348,19,2024-11-28,3759,43.24
820,4,177.54,265,22,2024-01-27,554,35.36
821,9,154.28,423,1,2024-06-12,2893,35.34
822,2,90.47,295,13,2023-10-20,2632,34.01
823,9,133.53,78,6,2024-07-12,1222,24.35
824,3,144.56,916,24,2023-10-03,4700,34.47
825,4,23.3,511,9,2023-08-29,1636,11.13
826,2,109.88,256,4,2023-06-09,2917,46.09
827,8,13.78,680,20,2023-05-18,849,1.32
828,1,23.53,981,16,2024-04-06,507,19.19
829,5,59.67,920,16,2024-05-14,1807,9.96
830,4,39.95,524,25,2024-02-12,2296,29.26
831,9,153.26,819,2,2024-05-04,3467,25.62
832,3,169.71,703,15,2023-01-25,1260,48.85
833,1,42.6,472,1,2024-12-06,2586,34.03
834,5,72.98,104,6,2024-01-06,2666,27.88
835,3,54.97,483,16,2024-01-10,2811,21.77
836,7,149.42,771,9,2024-01-09,3050,23.09
837,4,183.05,590,4,2024-08-14,2613,36.32
838,4,189.7,569,5,2024-01-26,3541,40.2
839,1,24.98,485,6,2023-02-07,2076,21.65
840,9,393.53,915,18,2024-03-11,874,36.31
841,1,6.82,308,13,2024-07-29,2056,5.85
842,5,72.27,221,16,2023-07-15,3745,42.11
843,6,240.82,763,12,2023-09-24,2742,28.46
844,6,82.04,264,1,2023-01-06,1549,21.18
845,9,180.86,696,6,2023-07-23,4961,48.99
846,9,247.17,333,16,2023-10-28,460,38.96
847,7,105.85,81,20,2023-02-05,3235,15.04
848,6,179.32,149,14,2024-10-17,1373,31.93
849,2,13.71,870,3,2023-06-20,1937,8.94
850,5,73.73,325,23,2024-12-25,1428,14.11
851,9,71.96,278,15,2024-01-07,3645,21.29
852,5,56.97,24,24,2023-08-29,1025,35.33
853,7,56.27,171,4,2023-05-16,927,5.68
854,9,13.79,485,2,2023-02-07,2076,2.29
855,2,19.33,784,4,2023-08-01,4541,13.86
856,7,98.33,671,10,2024-04-21,2640,12.24
857,3,45.04,454,5,2024-08-25,2436,26.81
858,8,294.94,36,15,2023-11-30,2924,48.77
859,9,98.0,279,15,2023-04-22,1125,7.62
860,3,98.28,553,19,2024-10-31,3868,30.28
861,9,159.75,652,21,2024-03-21,4621,32.34
862,4,14.06,356,26,2024-07-06,3946,5.39
863,5,17.48,423,5,2024-06-12,2893,15.88
864,5,149.76,835,16,2023-12-19,1117,27.22
865,8,8.4,504,10,2023-09-04,2627,1.45
866,1,24.42,300,18,2023-08-25,4891,19.31
867,4,153.68,575,6,2024-02-09,3581,36.03
868,5,57.11,849,3,2023-08-14,3100,21.69
869,5,147.61,783,10,2024-09-12,3410,32.77
870,7,120.52,276,7,2023-10-02,2467,42.82
871,8,202.57,297,20,2024-10-14,905,23.19
872,4,2.62,504,11,2023-09-04,2627,1.95
873,1,58.99,548,6,2023-06-29,306,48.64
874,4,29.49,129,3,2023-01-09,3592,8.38
875,8,230.71,351,12,2023-11-16,3443,23.72
876,2,57.46,339,25,2024-06-10,581,47.63
877,7,77.53,795,3,2023-08-23,459,27.62
878,1,67.58,918,4,2024-01-26,2049,48.76
879,8,54.42,395,8,2024-07-25,1218,37.14
880,2,50.31,472,17,2024-12-06,2586,33.63
881,5,50.52,399,11,2023-12-06,4429,8.77
882,9,49.33,763,17,2023-09-24,2742,6.98
883,4,237.22,306,12,2024-09-15,4159,44.49
884,2,54.95,224,8,2024-05-01,4346,32.01
885,2,44.31,172,13,2024-08-21,2262,39.67
886,8,155.53,44,23,2024-12-08,4761,30.21
887,4,113.76,92,6,2024-08-10,905,25.5
888,1,21.4,347,2,2024-10-27,3257,18.42
889,2,42.37,550,5,2024-10-18,2186,24.9
890,4,99.27,572,1,2024-03-25,2846,34.77
891,5,96.64,138,2,2023-09-06,3182,24.78
892,9,203.26,302,23,2024-05-06,4917,25.01
893,8,318.55,557,9,2023-11-28,2849,43.52
894,2,14.29,882,17,2023-06-14,4543,8.6
895,9,249.27,270,12,2024-03-14,4789,23.25
896,1,60.62,519,20,2023-07-09,3106,42.98
897,6,35.84,245,24,2024-04-29,1035,4.1
898,9,201.47,839,22,2023-07-14,3175,25.38
899,7,33.64,628,21,2023-11-27,2320,16.78
900,3,78.27,675,6,2023-02-14,547,43.8
901,1,40.74,498,19,2023-04-12,1570,32.45
902,5,94.34,502,2,2024-09-30,4308,18.95
903,1,48.75,73,7,2023-07-19,3869,33.13
904,1,41.81,853,12,2024-04-24,656,28.34
905,6,271.64,426,26,2024-04-20,3967,35.71
906,2,7.28,273,10,2023-02-11,4334,4.82
907,2,77.08,532,4,2024-07-28,1699,36.53
908,4,129.21,195,17,2023-04-10,773,33.19
909,3,94.71,971,18,2023-06-21,787,37.71
910,6,149.23,109,22,2024-01-06,3552,23.48
911,3,46.48,905,18,2023-06-20,853,20.68
912,9,124.2,162,20,2024-07-10,3590,22.71
913,6,173.09,323,14,2023-11-29,4507,38.45
914,4,81.49,744,19,2024-09-15,2650,27.74
915,5,190.75,564,12,2023-02-21,803,48.12
916,1,3.28,407,24,2023-03-19,1625,2.7
917,9,189.07,17,5,2023-07-31,1972,49.68
918,4,51.79,308,7,2024-07-29,2056,42.93
919,5,123.8,842,18,2023-09-22,1865,26.05
920,3,6.58,586,4,2024-05-17,4503,2.85
921,4,34.87,142,8,2024-01-11,2171,13.56
922,7,367.94,585,19,2024-11-21,3420,45.98
923,3,142.81,741,16,2024-05-09,2660,41.46
924,2,38.02,591,20,2024-05-16,1298,32.47
925,2,9.59,828,25,2024-01-26,4721,3.74
926,2,28.34,357,25,2024-03-02,3558,12.11
927,1,48.98,617,21,2024-11-07,970,39.09
928,9,134.95,313,2,2023-08-17,1865,16.65
929,9,20.41,335,23,2023-06-29,3404,11.82
930,9,55.76,750,3,2024-04-01,3219,11.88
931,6,169.95,404,3,2023-05-16,1213,24.32
932,2,65.77,562,13,2023-09-26,3271,25.59
933,3,78.38,134,16,2023-03-03,4558,28.41
934,4,146.69,668,18,2023-02-01,330,31.18
935,4,45.06,253,3,2024-08-31,4743,14.05
936,2,64.61,702,4,2024-03-01,4029,33.92
937,4,77.09,357,11,2024-03-02,3558,17.88
938,6,307.06,789,20,2023-06-23,2498,41.26
939,3,12.42,639,15,2024-11-10,2572,3.2
940,6,298.82,205,5,2023-11-20,344,38.13
941,3,5.78,116,10,2023-09-06,447,1.67
942,5,77.67,114,15,2024-09-03,4095,24.09
943,4,63.07,758,18,2023-08-05,4408,26.64
944,3,40.97,495,23,2024-11-25,4661,35.24
945,5,9.42,597,6,2023-02-14,4316,3.95
946,5,170.01,714,2,2024-03-05,4426,23.78
947,7,130.18,69,22,2023-04-11,2054,14.29
948,1,59.15,676,10,2023-04-21,2951,43.5
949,2,55.3,237,11,2024-06-04,3119,24.75
950,3,67.84,91,7,2024-04-02,2751,25.53
951,4,55.8,949,17,2023-02-10,177,15.94
952,3,41.31,763,1,2023-09-24,2742,17.99
953,5,366.68,641,8,2024-09-21,2481,49.8
954,1,17.1,283,21,2024-04-14,4258,13.63
955,1,56.55,835,18,2023-12-19,1117,47.51
956,3,105.52,350,3,2024-11-03,3219,36.76
957,4,23.62,695,14,2024-05-13,4859,12.78
958,6,75.36,994,15,2024-09-11,2560,27.57
959,9,437.37,142,22,2024-01-11,2171,40.21
960,9,273.04,317,5,2023-12-26,2784,22.07
961,3,197.07,789,21,2023-06-23,2498,46.72
962,2,66.9,326,18,2024-12-23,3875,27.12
963,6,261.79,189,5,2024-09-23,1809,36.63
964,7,128.6,902,14,2023-05-05,3971,15.86
965,5,69.87,842,5,2023-09-22,1865,39.18
966,5,74.22,190,20,2024-09-18,215,28.79
967,4,3.4,238,22,2024-11-21,1389,2.28
968,9,219.44,799,20,2023-05-18,3905,23.97
969,7,63.93,189,16,2024-09-23,1809,24.22
970,1,42.54,232,14,2023-02-23,1908,38.46
971,4,21.68,277,25,2023-08-16,3384,11.02
972,8,103.0,978,23,2024-09-23,3599,16.92
973,7,265.97,253,13,2024-08-31,4743,39.03
974,7,304.51,845,20,2023-11-17,3117,47.02
975,9,403.75,550,21,2024-10-18,2186,43.91
976,8,159.38,534,2,2024-04-07,896,44.01
977,7,13.85,551,24,2023-10-12,1251,2.92
978,1,19.23,784,7,2023-08-01,4541,15.27
979,3,65.19,312,14,2024-04-17,2343,15.43
980,9,216.13,707,5,2023-12-26,3637,23.72
981,3,122.94,93,25,2023-04-26,4102,29.69
982,3,55.98,560,13,2024-03-11,1791,21.26
983,8,453.05,184,19,2024-07-20,290,44.93
984,8,114.48,904,3,2024-05-31,2637,13.25
985,3,52.07,929,23,2024-08-29,3228,36.93
986,6,110.26,724,3,2024-10-11,3682,26.67
987,9,221.83,811,20,2024-11-08,4832,47.54
988,1,11.56,390,25,2024-10-03,2595,9.37
989,3,49.31,893,6,2023-06-16,1230,38.69
990,5,152.94,316,24,2024-01-04,2143,38.66
991,3,4.33,642,7,2023-05-01,1481,1.17
992,8,293.3,13,16,2024-06-26,138,42.92
993,8,96.39,6,8,2023-01-20,650,11.63
994,7,32.96,465,15,2023-06-16,2989,4.89
995,9,251.39,251,9,2023-11-01,3327,31.37
996,3,8.46,846,5,2023-02-20,1701,3.7
997,1,39.34,149,22,2024-10-17,1373,29.33
998,2,69.89,340,14,2023-02-20,719,49.69
999,9,388.0,292,6,2024-11-07,5007,48.35
1000,5,67.19,369,11,2023-04-06,294,19.06
1001,7,23.1,70,18,2023-06-13,4139,4.18
1002,5,119.6,125,11,2023-09-02,392,26.83
1003,1,43.26,713,4,2024-09-18,1713,29.0
1004,2,82.05,542,16,2024-07-20,2060,36.48
1005,5,96.36,808,14,2024-06-03,829,30.83
1006,6,156.17,539,5,2024-06-03,4458,31.1
1007,8,435.61,747,16,2024-11-20,444,40.59
1008,5,1.35,239,7,2023-12-21,4437,1.08
1009,2,111.47,641,24,2024-09-21,2481,42.56
1010,7,110.55,425,2,2023-08-09,2238,17.36
1011,4,73.58,653,23,2023-01-12,1740,14.8
1012,5,167.95,316,17,2024-01-04,2143,27.95
1013,6,114.18,117,11,2024-02-15,536,20.41
1014,1,15.07,984,6,2023-08-01,813,10.51
1015,8,326.07,945,16,2024-09-02,3715,40.07
1016,3,95.26,494,21,2023-12-13,2418,23.57
1017,6,172.27,918,15,2024-01-26,2049,39.42
1018,5,113.91,761,19,2024-06-17,459,36.52
1019,6,338.97,549,26,2023-08-02,154,45.89
1020,1,66.45,68,11,2023-10-15,1224,49.2
1021,3,53.29,863,19,2024-08-30,2452,30.68
1022,6,11.14,120,23,2024-12-23,2526,2.55
1023,8,50.94,509,10,2024-01-16,1947,11.59
1024,4,27.79,115,3,2023-02-08,3066,22.74
1025,9,129.55,495,5,2024-11-25,4661,10.32
1026,9,108.4,751,10,2023-01-31,968,39.0
1027,2,46.19,893,17,2023-06-16,1230,34.16
1028,1,28.9,742,15,2023-08-11,4579,19.99
1029,1,64.18,119,10,2024-06-10,3312,46.68
1030,8,57.18,609,2,2023-12-08,714,6.05
1031,5,90.76,764,1,2023-08-15,2782,29.3
1032,4,55.77,914,7,2023-11-25,1720,15.04
1033,8,18.44,792,22,2024-07-13,1601,6.76
1034,2,103.75,281,1,2024-04-20,3018,47.96
1035,4,48.34,105,18,2024-01-25,760,18.17
1036,4,18.43,145,6,2024-08-10,2321,4.49
1037,9,5.09,347,15,2024-10-27,3257,3.49
1038,1,22.46,925,4,2023-06-18,481,19.8
1039,8,87.03,402,20,2024-12-22,1467,18.43
1040,8,74.3,203,19,2023-03-22,4371,7.46
1041,8,199.64,942,4,2023-06-11,4351,23.32
1042,8,43.71,728,16,2023-01-24,943,12.35
1043,5,112.72,882,12,2023-06-14,4543,20.21
1044,6,158.28,682,26,2024-01-19,2089,43.18
1045,8,111.64,500,4,2023-03-08,248,18.22
1046,5,86.39,175,25,2023-06-14,3076,18.08
1047,2,34.88,521,11,2024-02-20,844,28.25
1048,7,147.46,310,19,2024-04-17,4365,21.26
1049,3,44.74,562,16,2023-09-26,3271,19.81
1050,7,306.95,834,26,2024-09-21,2437,49.03
1051,9,117.11,351,23,2023-11-16,3443,12.57
1052,2,51.91,80,19,2024-05-13,4704,30.21
1053,5,7.92,100,13,2023-06-30,3648,4.41
1054,7,184.25,834,11,2024-09-21,2437,25.22
1055,4,245.79,93,5,2023-04-26,4102,44.48
1056,1,9.5,652,25,2024-03-21,4621,8.19
1057,8,118.16,545,7,2024-02-04,2388,11.08
1058,5,251.63,307,14,2024-11-26,4672,36.17
1059,1,62.24,92,20,2024-08-10,905,49.33
1060,5,88.06,131,2,2023-11-12,343,19.09
1061,9,29.34,55,12,2024-12-21,7,6.38
1062,4,107.36,32,14,2024-10-04,4080,35.41
1063,7,122.62,326,13,2024-12-23,3875,19.7
1064,3,111.96,679,7,2024-05-01,1421,28.22
1065,7,140.86,369,5,2023-04-06,294,15.14
1066,3,5.21,129,1,2023-01-09,3592,4.52
1067,7,36.76,739,5,2024-11-04,3988,5.15
1068,8,394.2,426,26,2024-04-20,3967,35.07
1069,3,77.28,639,15,2024-11-10,2572,25.96
1070,7,61.42,461,12,2023-04-05,3040,12.06
1071,4,79.63,8,23,2024-05-25,4735,25.58
1072,6,273.44,560,2,2024-03-11,1791,48.93
1073,6,255.97,722,4,2023-02-11,4943,29.43
1074,5,117.15,82,15,2024-06-23,1164,26.33
1075,8,431.97,625,21,2023-09-09,725,37.34
1076,9,255.83,80,26,2024-05-13,4704,29.4
